ID_judet,Judet,SIRUTA,Localitate,Wikidata,Website,E-mail general 1 1,E-mail general 2,E-mail registratura,Telefon 1,Telefon 2,Telefon 3,Telefon 4,Adresa
33,SALAJ,142426,Românași,Q12702041,https://www.primariaromanasi.ro/,mailto:primariaromanasi@yahoo.com,,,+40-260624025,,,,"Str. Principala Nr. 39, 457280"
33,SALAJ,142499,Rus,Q16427381,https://comunarus.ro/,mailto:primariarus@yahoo.com,,,+40-260639302,,,,"Localitatea Rus, nr. 39 judeţul Sălaj"
33,SALAJ,142612,Sâg,Q16427386,https://www.primariasig.ro/,mailto:comuna_sig@yahoo.ro,,,+40-260673100,,,,Loc. SiG Nr. 1
33,SALAJ,142550,Sălățig,Q12725203,http://comunasalatig.ro/,mailto:primariasalatig@yahoo.com,,,+40-260650480,,,,"localitatea Sălățig, nr. 121, județ Sălaj"
33,SALAJ,142854,Șamșud,Q12712945,https://samsud.ro/,mailto:contact@samsud.ro,,,+40-260653201,+40-786763334,,,"str. Principală, nr. 38, loc. Șamșud, jud. Sălaj"
33,SALAJ,142676,Sânmihaiu Almașului,Q12725182,https://sinmihaiualmasului.ro/,mailto:primarie_sinmihai@mynextgen.ro,,,+40-260627100,,,,"strada Principală, nr. 432"
33,SALAJ,142881,Sărmășag,Q12152399,https://www.sarmasag.ro/,mailto:primariasarmasag@yahoo.com,,,+40-260655500,,,,"comuna Şărmăşag, sat Șărmășag, str. Teilor, Nr. 34, Judeţul Sălaj, cod poștal 457330"
33,SALAJ,179695,Șimișna,Q12712947,https://www.primariasimisna.ro/,mailto:primariasimisna@yahoo.com,,,+40-260639503,,,,"COMUNA ȘIMIȘNA, SAT ȘIMIȘNA, NR.40/A"
33,SALAJ,142710,Someș-Odorhei,Q3885303,https://www.comunasomesodorhei.ro/,mailto:somesodorheicj@yahoo.co.uk,,,+40-260654603,,,,"Loc. Someș-Odorhei, nr. 234, județul Sălaj, 457310"
33,SALAJ,142774,Surduc,Q16427390,http://www.primariasurduc.ro/,mailto:primaria_surduc@yahoo.com,,,+40-260634702,,,,"str. Principală, nr. 135 comuna Surduc, 457315 jud. Sălaj"
33,SALAJ,179631,Treznea,Q16427394,https://primariatreznea.ro/,mailto:primariatreznea@gmail.com,,,+40-260658044,,,,"Str. Principală, nr. 83, Treznea, Salaj"
33,SALAJ,142952,Valcău de Jos,Q16427398,https://primariavalcaudejos.ro/ro,mailto:contact@primariavalcaudejos.ro,,,+40-260670869,,,,"Valcău de Jos, nr. 235"
33,SALAJ,143021,Vârșolț,Q16427401,http://virsolt.ro/,mailto:primariavirsolt@gmail.com,,,+40-260672501,,,,"nr. 168,Județ: Salaj"
33,SALAJ,143067,Zalha,Q16427404,https://www.comunazalha.ro/,mailto:primariazalha@yahoo.com,,,+40-260639800,,,,"ZALHA NR.101, Cod poștal 457360"
33,SALAJ,143147,Zimbor,Q16427407,,mailto:primariazimbor@yahoo.com,,,+40-260627501,,,,"Principală, nr. 116,Județ: Salaj"
34,SIBIU,143450,Sibiu,Q83324,http://www.sibiu.ro,mailto:pms@sibiu.ro,,,+40-269208800,,,,"Str. Samuel Brukenthal, nr. 2, 550178, Sibiu, Sibiu"
34,SIBIU,143619,Mediaș,Q374465,http://www.primariamedias.ro,mailto:primaria@primariamedias.ro,,,+40-269803803,+40-745108036,,,"P-ţa Corneliu Coposu nr.3, cod 551017 Mediaș, jud. Sibiu"
34,SIBIU,143682,Agnita,Q313689,https://primaria-agnita.ro/,mailto:office@primaria-agnita.ro,,,+40-269510465,,,,Str.Piata Republicii nr.19 555100 Agnita
34,SIBIU,144054,Avrig,Q791387,https://primaria-avrig.ro/,mailto:office@primaria-avrig.ro,,,+40-269523101,,,,"Str. Gheorghe Lazăr nr.10, 555200 Avrig, jud. Sibiu"
34,SIBIU,143735,Cisnădie,Q837173,http://www.cisnadie.ro/,mailto:primarie@cisnadie.ro,,,+40-269561147,,,,"Piața Revoluției nr. 1, Cisnădie, Sibiu"
34,SIBIU,143771,Copșa Mică,Q850962,https://www.copsa-mica.ro/,mailto:primaria_copsa@birotec.ro,,,+40-269840120,,,,"Str. Aleea Castanilor, nr. 8"
34,SIBIU,143806,Dumbrăveni,Q521108,https://www.primariadumbraveni.ro/,mailto:office@primariadumbraveni.ro,,,+40-2698653260269865611,,,,"Bulevard Mihai Eminescu 6 Dumbrăveni, Sibiu"
34,SIBIU,144928,Miercurea Sibiului,Q197687,http://www.miercureasibiului.ro/,mailto:primmsb@yahoo.com,,,+40-269533102,+40-269533213,,,Str.Ilie Macelariu Nr.48 Miercurea Sibiului jud.Sibiu
34,SIBIU,143851,Ocna Sibiului,Q186719,https://www.primariaocnasibiului.ro/,mailto:primariaocna@yahoo.com,,,+40-269541301,,,,"Piața Traian, nr. 6"
34,SIBIU,145499,Săliște,Q3573941,https://saliste-sibiu.ro/,mailto:primaria@primariasaliste.ro,,,+40-269553512,,,,"Sălişte, str. Ştează, nr. 9"
34,SIBIU,145827,Tălmaciu,Q679428,http://www.talmaciu.ro,mailto:primaria@talmaciu.ro,,,+40-269555401,,,,"Strada Nicolae Bălcescu 24, Tălmaciu 555700"
34,SIBIU,146012,Alma,Q16427410,https://primariaalma.ro/,mailto:primaria.alma@sibiu.stslink.ro,,,+40-269257545,,,,"strada Mihai Eminescu, nr. 226, localitatea Alma, judeţul Sibiu"
34,SIBIU,143888,Alțina,Q2840450,https://primariaaltina.ro/,mailto:primaria.altana@yahoo.com,,,+40-269581101,,,,"Strada Principala numarul 94 Comuna Alțâna, Sibiu"
34,SIBIU,143922,Apoldu de Jos,Q5065712,https://comunaapoldudejos.ro/,mailto:apoldudejos@gmail.com,,,+40-269588101,,,,str. Principală nr.72 557010 Apoldu de Jos jud. Sibiu
34,SIBIU,143959,Arpașu de Jos,Q12079139,https://www.primariaarpasudejos.ro/,mailto:contact@primariaarpasudejos.ro,,,+40-269520101,,,,"str. Principală, nr. 214 Arpaşu de Jos Judeţul Sibiu Cod postal 557015"
34,SIBIU,143995,Ațel,Q5060260,https://primaria-atel.ro/,mailto:primaria_atel@yahoo.com,,,+40-269515714,,,,"Piaţa Regele Mihai I, nr. 388, Aţel, Sibiu"
34,SIBIU,144116,Axente Sever,Q779030,https://www.axentesever.ro/,mailto:primaria_axsever@yahoo.com,,,+40-269840001,,,,"Judeţul Sibiu, Comuna Axente Sever, 557025, Strada Principală, nr. 308"
34,SIBIU,144152,Bazna,Q5061780,https://comunabazna.ro/,mailto:office@comunabazna.ro,,,+40-269850102,,,,"Str. Tudor Vladimirescu Nr: 500 Localitatea Bazna, Judetul: Sibiu"
34,SIBIU,144198,Biertan,Q5068884,https://comunabiertan.ro/,mailto:primariabiertan@yahoo.com,,,+40-269868359,,,,"Strada 1 Decembrie 1918.Nr.19,Județul Sibiu,557045"
34,SIBIU,144232,Bârghiș,Q12724606,https://comunabirghis.ro/,mailto:primariabirghis@yahoo.com,,,+40-269517101,,,,"Loc. Birghis, Strada Principala, Nr. 199, Jud. Sibiu"
34,SIBIU,144303,Blăjel,Q5056793,https://www.primariablajel.ro/,mailto:primariablajel@yahoo.co.uk,,,+40-269851101,,,,"Str. Tudor Vladimirescu, nr. 70 Blajel Sibiu 557050"
34,SIBIU,146021,Boița,Q16427418,http://boita.ro/,mailto:primaria@boita.ro,,,+40-269556136,,,,"str. Traian, nr. 263, Boita, Cod postal: 555701"
34,SIBIU,144376,Brădeni,Q5059180,https://www.comunabradeni.ro/,mailto:primariabradeni@yahoo.com,,,+40-269518101,,,,"Str. Principala, Nr. 31"
34,SIBIU,144349,Brateiu,Q5058367,https://primariabrateiu.ro/,mailto:primaria.brateiu@gmail.com,,,+40-269863101,,,,"Principală, nr. 513(Cod poștal: 557055), Județ: Sibiu"
34,SIBIU,144410,Bruiu,Q12085075,https://www.primariabruiu.eu/,mailto:primariabruiu@yahoo.com,,,+40-269586501,,,,"Com. Bruiu nr. 19, jud. Sibiu 557065"
34,SIBIU,144508,Cârța,Q5064927,https://comunacarta.ro//,mailto:contact@comunacarta.ro,,,+40-269521101,,,,Strada Principală nr.104
34,SIBIU,144535,Cârțișoara,Q5064422,https://comunacirtisoara-sibiu.ro/,mailto:cirtisoara@yahoo.com,,,+40-269521620,,,,"Principală, nr. 55(Cod poștal: 557075)"
34,SIBIU,144456,Chirpăr,Q12116637,https://chirpar.ro/,mailto:primaria_chirpar@yahoo.com,,,+40-269586101,+40-269586178,,,"str. Principala, nr. 47, loc. Chirpar, jud Sibiu"
34,SIBIU,143487,Cristian,Q5056222,https://comunacristian.ro/,mailto:contact@comunacristian.ro,,,+40-269579101,,,,"Cristian, str. I nr. 1"
34,SIBIU,144553,Dârlos,Q5058418,https://www.primariadarlos.ro/,mailto:darlos@primariadarlos.ro,,,+40-269852400,,,,"Comuna Dârlos jud Sibiu, str. Principala nr. 590 cod postal 557090"
34,SIBIU,144599,Gura Râului,Q16427424,https://www.primariagurariului.ro/,mailto:primariagurariului@yahoo.ro,,,+40-269572001,,,,"Principală, nr. 566,Județ: Sibiu"
34,SIBIU,144615,Hoghilag,Q5059351,https://hoghilag.ro/,mailto:primariahoghilag@yahoo.com,,,+40-269866801,,,,Str.Principala nr.305 cod.557100
34,SIBIU,144651,Iacobeni,Q16439999,https://www.comuna-iacobeni.ro/,mailto:iacobeniprimaria@yahoo.com,,,+40-269513750,,,,"Str. Principala, nr. 57, cod postal 557105"
34,SIBIU,144713,Jina,Q16427430,https://comunajina.ro/,mailto:primariajina@yahoo.com,,,+40-269532101,,,,"Principală, nr. 1210(Cod poștal: 557110), Județ: Sibiu"
34,SIBIU,144731,Laslea,Q12117155,https://comunalaslea.ro/,mailto:primarialaslea@yahoo.com,,,+40-269516102,,,,"Str. Principală Nr. 33(Cod poștal: 557115), Județ: Sibiu"
34,SIBIU,144795,Loamneș,Q5066037,https://loamnessibiu.ro/,mailto:primarialoamnes@yahoo.com,,,+40-269537101,+40-269537179,,,"str. Principală, nr. 203 ,Loamneş, 557120 jud. Sibiu"
34,SIBIU,144866,Ludoș,Q5066666,https://civilizatiasecaselor.comunaludos.ro/,mailto:primarialudos@yahoo.com,,,+40-269589101,,,,"Principală, nr. 73,Județ: Sibiu"
34,SIBIU,144893,Marpod,Q5064517,http://www.primariamarpod.ro/index.php?lc=ro,mailto:clmarpod@yahoo.com,,,+40-269584111,,,,"str. Principala nr. 327 Marpod 557135, jud. Sibiu"
34,SIBIU,144964,Merghindeal,Q5059234,https://primariamerghindeal.ro/,mailto:primariamerghindeal@yahoo.com,,,+40-269517501,+40-269517505,,,"Principala, nr.60, COD POSTAL: 557140"
34,SIBIU,144991,Micăsasa,Q5064883,https://primaria-micasasa.ro/,mailto:pmicasasa@yahoo.com,,,+40-374062141,,,,"Str.1 Decembrie Nr. 144 – Micăsasa, 557145 Județul SIBIU"
34,SIBIU,145042,Mihăileni,Q5065722,https://comunamihailenisb.ro/,mailto:primariamihailenisb@yahoo.com,,,+40-269254522,+40-269254633,,,Mihăileni str. Principală nr. 165
34,SIBIU,145104,Moșna,Q5057746,https://comunamosna.ro/,mailto:primaria_mosna@yahoo.com,,mailto:registratura@comunamosna.ro,+40-269862041,,,,Strada Principală nr.1
34,SIBIU,145140,Nocrich,Q5058399,https://www.nocrich.ro/,mailto:nocrich@gmail.com,,,+40-269582102,,,,Nocrich nr.274
34,SIBIU,145202,Orlat,Q5063967,https://comunaorlat.ro/,mailto:primariaorlat@yahoo.com,,,+40-269571104,+40-269571455,,,"Str. Avram Iancu, Nr. 202(Cod poștal: 557170), Județ: Sibiu"
34,SIBIU,145220,Păuca,Q5059399,https://comunapauca.ro/,mailto:primaria.pauca@yahoo.com,,,+40-269580101,,,,"Principală, nr. 172(Cod poștal: 557175)"
34,SIBIU,145275,Poiana Sibiului,Q5064344,https://comunapoianasibiului.ro/,mailto:contact@comunapoianasibiului.ro,,,+40-269531101,,,,"Str. Vadu Nr. 412,Județ: Sibiu"
34,SIBIU,143502,Poplaca,Q5056058,https://comunapoplaca.ro/,mailto:p_poplaca@yahoo.com,,,+40-269573101,,,,"Comuna Poplaca, Str. Andrei Șaguna, nr. 572, jud. Sibiu cod poştal 557185"
34,SIBIU,145293,Porumbacu de Jos,Q12142577,https://www.porumbacudejos.ro/,mailto:primariaporumbacu@yahoo.com,,,+40-269522101,,,,"Str. Principala, nr. 253, Comuna Porumbacu de Jos, COD 557190, Judetul Sibiu"
34,SIBIU,145355,Racovița,Q12146916,https://racovita-sb.ro/,mailto:racovitaprimaria@yahoo.com,,,+40-269527201,,,,com. Racoviţa nr.416 jud. Sibiu cod poştal 557195
34,SIBIU,143520,Rășinari,Q5059649,http://primaria-rasinari.ro,mailto:primaria.rasinari@yahoo.com,,,+40-269557200,,,,"str. Octavian Goga, nr. 1520"
34,SIBIU,145382,Râu Sadului,Q12725104,https://riusadului.ro/,mailto:primaria.raulsadului@sibiu.stslink.ro,,,+40-269567001,+40-269567200,+40-269567600,,"Principală, nr. 247(Cod poștal: 557205), Județ: Sibiu"
34,SIBIU,145408,Roșia,Q5057041,https://primariarosia-sb.ro/,mailto:primaria.rosia_sb@yahoo.com,,,+40-269582301,,,,"Str. Principala nr. 22, Sat Rosia, Comuna Rosia , Jud. SIbiu"
34,SIBIU,145471,Sadu,Q16427441,https://www.sadu.ro/,mailto:contact@sadu.ro,,,+40-269568119,,,,"str. Inocenţiu Micu Klein, nr. 36"
34,SIBIU,145667,Șeica Mare,Q5060420,https://seicamare.ro/,mailto:primariaseicamare@yahoo.com,,,+40-269853113,,,,Str. Soseaua Sibiului nr.415
34,SIBIU,145738,Șeica Mică,Q5059414,https://www.seicamica.ro/,mailto:pseicamica@yahoo.com,,,+40-369108644,,,,"loc. Şeica Mică,nr.75 cod 557255"
34,SIBIU,143557,Șelimbăr,Q3404145,https://primariaselimbar.ro/,mailto:contact@primariaselimbar.ro,,,+40-269560001,,,,"str. Mihai Viteazu nr. 234, 557260, jud. Sibiu"
34,SIBIU,145603,Slimnic,Q12153852,https://primariaslimnic.ro/,mailto:primariaslimnic@yahoo.com,,,+40-269856101,,,,"Str. Principală, nr. 6, Comuna Slimnic Cod poștal 557240"
34,SIBIU,145765,Șura Mare,Q5059532,https://primariasuramare.ro/,mailto:contact@primariasuramare.ro,,,+40-269543288,,,,"Judetul Sibiu, cod postal 557265 strada Principala nr. 252"
34,SIBIU,145792,Șura Mică,Q5059486,https://comunasuramica.ro/,mailto:pr_suramica@yahoo.com,,,+40-269577101,,,,"Soseaua Sibiului, Nr. 174 Cod: 557270, Sura-Mica, Sibiu"
34,SIBIU,143646,Târnava,Q5059318,https://www.primariatirnava.ro/,mailto:ghiseulunic@primariatirnava.ro,,,+40-269806775,,,,"Str. 1 Decembrie, nr.5, Cod postal: 557257"
34,SIBIU,145907,Tilișca,Q5064971,https://www.comunatilisca.ro/,mailto:primariatilisca@yahoo.com,,,+40-26955402,+40-269554101,,,"LOC. TILISCA, NR 531, JUD SIBIU"
34,SIBIU,145934,Turnu Roșu,Q3918303,https://primariaturnurosu.ro/,mailto:primariaturnurosu@yahoo.com,,,+40-269527888,,,,"str.Oltet nr. 54, Turnu Rosu jud. Sibiu cod 557285"
34,SIBIU,145961,Valea Viilor,Q5053414,https://valea-viilor.ro/,mailto:primariavv@yahoo.com,,,+40-269515109,+40-269515400,,,"STR. PRINCIPALĂ, Nr. 342, COM. VALEA VIILOR, Cod Postal 557290, Jud. SIBIU"
34,SIBIU,145998,Vurpăr,Q5058934,https://www.vurpar.ro/,mailto:contact@vurpar.ro,,,+40-269544001,,,,"Strada Principala nr. 455 Jud. Sibiu, cod postal 557295"
35,SUCEAVA,146263,Suceava,Q46400,http://primariasv.ro,mailto:primsv@primariasv.ro,,,+40-230212696,,,,"Bulevardul 1 Mai nr. 5A, Suceava, 720224"
35,SUCEAVA,146502,Câmpulung Moldovenesc,Q652802,https://www.campulungmoldovenesc.ro,mailto:primaria@campulungmoldovenesc.ro,,mailto:registratura@campulungmoldovenesc.ro,+40-230314425,,,,"Str. 22 Decembrie nr. 2, Câmpulung Moldovenesc"
35,SUCEAVA,146539,Fălticeni,Q303015,http://www.falticeni.ro,mailto:falticeni@falticeni.ro,,,+40-230541422,,,,"Str. Republicii, nr. 13, Falticeni, cod postal 725200, jud.Suceava"
35,SUCEAVA,146628,Rădăuți,Q431347,https://primariaradauti.ro,mailto:relatiipublice@primariaradauti.ro,,,+40-230561140,,,,"Primăria Rădăuți, Strada: Piața Unirii Nr. 2; Judet: Suceava; Cod Postal: 725400"
35,SUCEAVA,146744,Vatra Dornei,Q750239,http://www.vatra-dornei.ro,mailto:primaria@vatra-dornei.ro,,,+40-230375229,,,,str. Mihai Eminescu nr. 17
35,SUCEAVA,147358,Broșteni,Q10860283,https://www.brosteni.primarievn.ro,mailto:primariabrosteni@yahoo.com,,,+40-237675268,,,,"Comuna Broşteni, Judeţul Vrancea, 627050"
35,SUCEAVA,147633,Cajvana,Q275810,https://www.cajvana.ro,mailto:primaria_cajvana@yahoo.com,,,+40-230539222,,,,"Strada Principală, nr. 864, Cod poștal 727100"
35,SUCEAVA,148006,Dolhasca,Q276117,https://primariadolhasca.ro,mailto:primariadolhasca@yahoo.com,,,+40-230573272,,,,"Str. Aleea Esplanadei, Nr. 5"
35,SUCEAVA,148612,Frasin,Q276128,https://www.primariaorasuluifrasin.ro,mailto:registratura@primariaorasuluifrasin.ro,,mailto:registratura@primariaorasuluifrasin.ro,+40-230235334,,,,"Str. Calea Bucovinei, nr. 85, Frasin, cod postal 727245, jud. Suceava"
35,SUCEAVA,146584,Gura Humorului,Q837170,http://www.primariagh.ro,mailto:primariagh@gmail.com,,,+40-230235051,,,,"Piata Republicii nr.14, Gura Humorului, jud. Suceava"
35,SUCEAVA,149227,Liteni,Q276119,https://www.primaria-liteni.ro,mailto:litenisv@yahoo.com,,,+40-230538262,,,,"str. Mihail Sadoveanu, nr. 17 cod postal:727335. Suceava"
35,SUCEAVA,146931,Milișăuți,Q276137,https://primariamilisauti.ro,mailto:primaria.milisauti@gmail.com,,,+40-230418175,,,,Calea Bogdan Vodă nr. 4
35,SUCEAVA,146370,Salcea,Q253825,http://www.primariasalcea.ro,mailto:postmaster@primariasalcea.ro,,mailto:registratura@primariasalcea.ro,+40-230529319,,,,"Strada Calea Sucevei, Nr 9B, Salcea, Suceava"
35,SUCEAVA,146655,Siret,Q587746,https://siretromania.ro,mailto:primariasiret@siretromania.ro,,,+40-23028090,,,,"28 Noiembrie nr. 1, 725500 Siret, Suceava"
35,SUCEAVA,146708,Solca,Q602184,http://solca.ro,mailto:primarie@solca.ro,,,+40-230477215,,,,"Oraşul Solca, judeţul Suceava, strada Tomşa Vodă, nr.8A, cod 725600"
35,SUCEAVA,151095,Vicovu de Sus,Q276145,https://www.primaria-vicovudesus.ro,mailto:primariavicovudesus@yahoo.com,,,+40-230413343,,,,"Strada Principala, nr. 4-6, Vicovu de Sus"
35,SUCEAVA,146799,Adâncata,Q506706,,mailto:adancata@yahoo.com,,,+40-230528566,,,,"Principala, Nr. , Sc. , Etaj , Apart. , ADANCATA, 340, 727005"
35,SUCEAVA,146860,Arbore,Q1744621,https://primariarbore.ro/,mailto:primariaarbore@yahoo.com,,,+40-230539410,,,,"Principală, nr. 698 A(Cod poștal: 727015), Județ: Suceava,Romania"
35,SUCEAVA,146904,Baia,Q1044072,https://www.comunabaia.ro/,mailto:primariabaia@gmail.com,,,+40-230572504,,,,Strada Nicolae Stoleru nr.2 Cod poștal 727020
35,SUCEAVA,151530,Bălăceana,Q12724616,https://comunabalaceana.ro/,mailto:primariabalaceana@yahoo.ro,,,+40-230534860,,,,
35,SUCEAVA,146995,Bălcăuți,Q12724611,http://balcauti.ro/,mailto:primariabalcauti@yahoo.com,,,+40-372900906,,,,
35,SUCEAVA,151576,Berchișești,Q12724533,https://comunaberchisesti.ro/,mailto:primariaberchisesti@yahoo.com,,,+40-330562098,,,,"loc Berchisesti, str. Procopie Jitariu, nr 43, jud Suceava"
35,SUCEAVA,147036,Bilca,Q12724545,https://primaria-bilca.ro/,mailto:primaria_bilca@yahoo.com,,,+40-230411143,,,,"Str. Calea Bucovinei, nr. 295 , com. Bilca, jud. Suceava"
35,SUCEAVA,147054,Bogdănești,Q12724553,http://comunabogdanesti.ro/v2/,mailto:primariabogdanesti@yahoo.com,,,+40-230570511,,,,"Principală, FN,Județ: Suceava"
35,SUCEAVA,147072,Boroaia,Q12724563,https://www.comunaboroaia.ro/,mailto:primaria@comunaboroaia.ro,,,+40-230548016,,,,"Comuna Boroaia, 727040, Județul Suceava"
35,SUCEAVA,147134,Bosanci,Q12724565,https://comunabosanci.ro/,mailto:primariabosanci@yahoo.com,,,+40-230527001,,,,"Comuna Bosanci, Bosanci, Suceava, 727045"
35,SUCEAVA,147161,Botoșana,Q12724567,,mailto:primaria_botosana@yahoo.com,,,+40-230539207,,,,
35,SUCEAVA,147205,Breaza,Q16427453,http://www.comunabreaza.eu/,mailto:primariabreazasv@yahoo.com,,,+40-230574806,,,,
35,SUCEAVA,147241,Brodina,Q12724578,http://www.brodina.ro/,mailto:primariabrodina@yahoo.com,,,+40-230566522,,,,"Comuna Brodina, nr. 295 A, Suceava, 727060"
35,SUCEAVA,147465,Bunești,Q16427457,,mailto:pbunesti_sv@yahoo.com,,,+40-230549001,,,,
35,SUCEAVA,151521,Burla,Q16427460,http://www.burla.ro/,mailto:burla@prefecturasuceava.ro,,,+40-230419550,,,,"comuna Burla, nr. 391, C.P. 727616, județul Suceava"
35,SUCEAVA,147526,Cacica,Q1084113,https://www.comuna-cacica.ro/,mailto:contact@comuna-cacica.ro,,,+40-230237002,,,,"Nr. 526A, SAT PÎRTEȘTII DE SUS, COMUNA CACICA, JUDEȚUL SUCEAVA"
35,SUCEAVA,147580,Calafindești,Q16427463,https://www.comunacalafindestisv.ro/,mailto:primariacalafindesti@yahoo.com,,,+40-230281290,,,,"Localitatea Calafindești, Strada Principală F.N"
35,SUCEAVA,151503,Capu Câmpului,Q16427466,http://www.comunacapucampului.ro/,mailto:primariacapucampului@yahoo.com,,,+40-230573006,,,,
35,SUCEAVA,147713,Cârlibaba,Q16427473,http://www.primariacirlibaba.ro/,mailto:cirlibaba83@yahoo.com,,,+40-230575802,,,,Comuna Carlibaba Jud. Suceava
35,SUCEAVA,151451,Ciocănești,Q16427470,http://www.ciocanestibucovina.eu/,mailto:p_ciocanesti@yahoo.com,,,+40-230578135,,,,
35,SUCEAVA,151567,Ciprian Porumbescu,Q15975175,http://www.ciprian-porumbescu.ro/,mailto:primariaciprianporumbescusv@yahoo.com,,,+40-372368570,,,,
35,SUCEAVA,151433,Comănești,Q5113520,http://www.comunacomanesti.ro/,mailto:comanestiprimaria@yahoo.com,,,+40-230539217,,,,
35,SUCEAVA,147786,Cornu Luncii,Q16427476,https://www.comunacornuluncii.ro/,mailto:secretar_cornuluncii@yahoo.ro,,,+40-230542296,,,,"Str.Primariei, Com.Cornu Luncii, Jud.Suceava, Cod postal 727140"
35,SUCEAVA,151497,Coșna,Q16427480,http://www.comunacosna.ro/,mailto:primariacosna@yahoo.com,,,+40-230575142,,,,"Localitatea Cosna, Nr.1, Cod postal: 727191, Judetul Suceava"
35,SUCEAVA,147884,Crucea,Q2604473,http://primariacruceasv.ro/,mailto:primaria_crucea@yahoo.com,,,+40-230575591,,,,"Primaria Comunei Crucea, Strada Principală 151, 727150, Crucea"
35,SUCEAVA,147937,Dărmănești,Q10753859,https://primariadarmanestisv.ro/,mailto:primaria_comdarmanesti@yahoo.com,,,+40-230551532,,,,
35,SUCEAVA,148097,Dolhești,Q907850,http://www.comunadolhesti.ro/,mailto:primaria_dolhesti@yahoo.com,,,+40-230549212,,,,
35,SUCEAVA,148202,Dorna Candrenilor,Q16427487,http://primaria-dornacandrenilor.ro/,mailto:primariadc@yahoo.com,,,+40-230575005,,,,
35,SUCEAVA,148131,Dorna-Arini,Q2549801,http://www.dornaarinisv.ro/,mailto:primariadornaarini@yahoo.com,,,+40-230576018,,,,
35,SUCEAVA,148293,Dornești,Q16427491,http://primariadornesti.ro,mailto:primariadornesti@yahoo.com,,,+40-230568236,,,,
35,SUCEAVA,148328,Drăgoiești,Q10756854,,mailto:primariadragoiesti@yahoo.com,,,+40-230206201,,,,
35,SUCEAVA,148382,Drăgușeni,Q16427495,https://comunadragusenisv.ro,mailto:primaria_dragusenisv@yahoo.com,,,+40-230536359,,,,"Strada Principală F.N., Sat Drăgușeni, Județul Suceava"
35,SUCEAVA,148426,Dumbrăveni,Q12724754,https://www.comuna-dumbraveni.ro,mailto:primariadumbravenisv@yahoo.com,,,+40-230245048,,,,"JUD. SUCEAVA, COM. DUMBRĂVENI, LOC. DUMBRĂVENI, STR. PRINCIPALĂ, NR. 2179"
35,SUCEAVA,151488,Fântâna Mare,Q16427498,https://comunafantanamare.ro,mailto:primaria_fantana_mare@yahoo.com,,,+40-230543280,,,,
35,SUCEAVA,148453,Fântânele,Q10760347,http://primariafintinele.ro,mailto:contact@primariafintinele.ro,,,+40-230537749,,,,
35,SUCEAVA,148514,Forăști,Q12724771,http://www.primariaforasti.ro,mailto:primaria_forasti@yahoo.com,,,+40-230542924,,,,
35,SUCEAVA,148667,Frătăuții Noi,Q12724782,https://www.primaria-fratautii-noi.ro,mailto:primaria_fratautiinoi@yahoo.com,,,+40-230411003,,,,"Strada Principală, Frătăuții Noi,727250"
35,SUCEAVA,148694,Frătăuții Vechi,Q12724781,https://www.primariafratautiivechi.ro,mailto:primaria_fratautiivechi@yahoo.com,,,+40-230411596,,,,"Strada Principala, nr. 8, comuna Frătăuții Vechi, Suceava"
35,SUCEAVA,148729,Frumosu,Q16427502,http://comunafrumosu.ro,mailto:frumosuprimaria@yahoo.com,,,+40-230576338,,,,"Str. Principala, Nr.72"
35,SUCEAVA,148765,Fundu Moldovei,Q16427505,https://fundumoldovei.ro,mailto:office_fm@yahoo.com,,,+40-371505061,,,,"Str. Principală nr. 283 727265 Fundu Moldovei, Județul Suceava"
35,SUCEAVA,148872,Gălănești,Q12724837,http://www.galanesti.ro,mailto:primariagalanesti@yahoo.com,,,+40-230412320,,,,"strada DN 2H, nr. 352, Gălăneşti, Suceava, 727280"
35,SUCEAVA,148916,Grămești,Q16427508,http://www.comunagramesti.ro,mailto:gramesti_info@yahoo.com,,,+40-230569955,,,,"comuna Grămeşti, sat Grămeşti, nr. 169, judeţul Suceava"
35,SUCEAVA,148970,Grănicești,Q16427511,https://comunagranicesti.ro,mailto:primarie_granicesti@yahoo.com,,,+40-230414552,,,,"str. Principală, nr. 421. Grăniceşti, 727290, jud. Suceava."
35,SUCEAVA,151512,Hănțești,Q12724865,,mailto:primaria_hantesti@yahoo.com,,,+40-230569009,,,,
35,SUCEAVA,151549,Hârtop,Q12724862,https://comunahirtop.ro,mailto:primariahartop@yahoo.com,,,+40-230558556,,,,"comuna Hârtop, strada Principală, nr. 121, județul Suceava"
35,SUCEAVA,149101,Horodnic de Jos,Q12724854,http://horodnicdejos.ro,mailto:primaria_horodnicdejos@yahoo.com,,,+40-230415110,,,,
35,SUCEAVA,151479,Horodnic de Sus,Q12724855,http://horodnicdesus.ro,mailto:comunahorodnicdesus@yahoo.com,,,+40-330112300,,,,"Str. Principală Nr. 1434, Cod Poștal: 727305"
35,SUCEAVA,149049,Horodniceni,Q12724856,https://comunahorodnicenisv.ro,mailto:primariahorodniceni@yahoo.com,,,+40-230545736,,,,
35,SUCEAVA,149138,Iacobeni,Q16427516,http://www.comunaiacobeni.ro,mailto:primariaiacobeni@yahoo.com,,,+40-230577128,,,,
35,SUCEAVA,151442,Iaslovăț,Q16427519,http://www.comunaiaslovat.ro,mailto:primaria_iaslovat@yahoo.com,,,+40-230418219,,,,
